lsuarez        02/18/2010 07:49:44 D D
fllallagua     02/18/2010 07:50:48 D D
rchumacero     02/18/2010 07:56:54 D D
gcastro        02/18/2010 08:00:36 D D
jguarachi      02/18/2010 08:00:57 D D
smarino        02/18/2010 08:05:47 D D
ebeltran       02/18/2010 08:07:56 D D
jdurandal      02/18/2010 08:11:07 D D
frojas         02/18/2010 08:11:13 D D
ecaero         02/18/2010 08:12:22 D D
msinaniz       02/18/2010 08:14:02 D D
mcarvajal      02/18/2010 08:14:31 D D
tsoliz         02/18/2010 08:14:59 D D
mzambrana      02/18/2010 08:15:10 D D
sclaros        02/18/2010 08:16:33 D D
agarcia        02/18/2010 08:18:15 D D
gvelasquez     02/18/2010 08:19:50 D D
rbueno         02/18/2010 08:20:28 D D
farnez         02/18/2010 08:21:07 D D
jrivera        02/18/2010 08:21:15 D D
jcarvallo      02/18/2010 08:21:23 D D
rayala         02/18/2010 08:22:30 D D
avillegas      02/18/2010 08:22:40 D D
scastro        02/18/2010 08:23:16 D D
esanabria      02/18/2010 08:24:12 D D
oantezana      02/18/2010 08:24:58 D D
asaldias       02/18/2010 08:25:12 D D
plema          02/18/2010 08:25:27 D D
drocabado      02/18/2010 08:25:37 D D
jrojas         02/18/2010 08:26:27 D D
rcordova       02/18/2010 08:26:37 D D
amachaca       02/18/2010 08:27:52 D D
rclaure        02/18/2010 08:28:02 D D
dmitma         02/18/2010 08:29:21 D D
acamacho       02/18/2010 08:29:29 D D
galcala        02/18/2010 08:29:38 D D
rmijaria       02/18/2010 08:29:55 D D
rrodriguez     02/18/2010 08:30:03 D D
adelgadillo    02/18/2010 08:30:59 D D
dsuarez        02/18/2010 08:31:14 D D
enotta         02/18/2010 08:32:35 D D
cvalverde      02/18/2010 08:32:43 D D
jbaptista      02/18/2010 08:32:53 D D
schopitea      02/18/2010 08:33:20 D D
dayaviri       02/18/2010 08:33:30 D D
wrioja         02/18/2010 08:33:38 D D
kmontalvo      02/18/2010 08:34:37 D D
jquispe        02/18/2010 08:35:30 D D
dpalomino      02/18/2010 08:36:49 D D
czamora        02/18/2010 08:36:57 D D
jsiles         02/18/2010 08:37:31 D D
rbaldelomar    02/18/2010 08:37:38 D D
jduran         02/18/2010 08:37:49 D D
cquiroga       02/18/2010 08:38:30 D D
rpereira       02/18/2010 08:40:51 D D
dhuarita       02/18/2010 08:41:57 D D
fsanchez       02/18/2010 08:42:05 D D
csubieta       02/18/2010 08:42:36 D D
bgranado       02/18/2010 08:42:56 D D
dcastro        02/18/2010 08:43:03 D D
oferrufino     02/18/2010 08:43:10 D D
ovelarde       02/18/2010 08:43:43 D D
esolis         02/18/2010 08:43:53 D D
rmedrano       02/18/2010 08:44:45 D D
cflores        02/18/2010 08:44:52 D D
